Country Name,Country Code,Series,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Bhutan,BTN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1527.3180053612,1561.26853243772,1670.68016387675,1750.52329779989,1878.89765192336,2043.53569934178,2168.99147285491,2281.79206101914,2389.08220217953,2555.9173500642,2640.67953516624,2865.29674916869,3161.8458397382,3406.51242719288,3641.68522209849,3968.81763663663,4317.78450248121,5181.00986019374,5472.36362501138,5822.68595096064,6517.06634371702,7097.18994034443,7513.68688785312,7712.88197926308,8108.30097925897,8705.5982037423,9392.25787346028,9860.60504193471,10167.934056686,..,..
Bhutan,BTN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,810706506.517748,834704118.034243,893005278.474747,932321706.315031,999380024.365079,1092515055.5821,1174432967.84939,1258885216.19281,1348343046.01947,1477016074.17245,1560697059.55349,1729607729.66819,1947753950.50385,2138741355.77635,2326363145.15484,2574726784.77401,2838554709.77617,3444729111.80617,3675310551.28477,3949661802.31347,4467468529.81705,4920467591.26091,5271474987.84066,5477981871.18785,5830322468.94204,6336595998.14713,6919360905.69905,7351751579.90518,7670628444.7596,..,..
Bolivia,BOL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2402.712723812,2560.10965258932,2606.01116782426,2723.85829791577,2851.83350240496,2985.64993652571,3108.9104380255,3253.04750858738,3387.13091947748,3383.70959608058,3478.20247064233,3546.11606277535,3623.09176962976,3721.05593916975,3909.06503911155,4134.61651256788,4386.56545489537,4629.68279755727,4925.91966975409,5045.33127267656,5228.11532909934,5524.71779777384,5825.13998451116,6231.29634495361,6593.23298218238,6882.48891602382,7147.83920980984,7480.07714054929,7873.16624301,..,..
Bolivia,BOL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16494243220.359,17950088503.9764,18661437491.8961,19919167153.9133,21294050432.9229,22757632965.8775,24185044376.4873,25820927971.4169,27424789530.7194,27939513459.6707,29280426643.3194,30426509155.8873,31676017446.8038,33139065567.3446,35451463293.2392,38172044836.6795,41213738856.9349,44252540609.8005,47887101477.2096,49871994702.8591,52535187414.8343,56423688731.6456,60451415413.9018,65692669035.9267,70590561008.6963,74810796245.1716,78853625516.6899,83723411342.9057,89385174346.499,..,..
Bosnia and Herzegovina,BIH,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,952.903907093631,1208.2315535292,2364.76078686753,3257.32833700938,3809.61970605828,4225.42414953549,4547.9726702944,4751.11736117519,5136.52031267024,5373.14265907237,6200.62071114799,6479.66019242022,7406.34744829583,8188.58984099064,9028.86538080467,9030.46433192636,9347.58351722124,9976.47966210109,10304.0164615688,11016.5828511677,11433.1605263408,12013.9824977044,12824.0361342552,13735.0785041602,14623.6740532923,..,..
Bosnia and Herzegovina,BIH,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3751129099.96785,4626379030.04097,8901964625.10379,12169606680.0507,14226403824.2625,15817258391.8603,17060245929.4643,17842878263.3018,19310167688.6884,20214692237.1103,23340339277.179,24398065391.9858,27888038434.1519,30811911213.4218,33896807462.0589,33737254855.2883,34637208990.7248,36525637926.8929,37145690831.4945,39027401491.461,39811454001.4135,41200283032.31,43425610368.236,46033486453.8125,48608054272.2858,..,..
Botswana,BWA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5516.98274925085,5946.12968552298,6088.13827543661,6190.38222478915,6392.27241571935,6818.1808036073,7174.16372845303,7722.30007459764,7667.65979115056,8347.87433086346,8528.96912526956,8574.34376615296,9076.228393192,9506.49246622704,9849.79699514849,10421.3719283972,11401.3475984607,12409.2978745779,13158.8487123216,12007.2323898214,12964.3514434006,13838.6028216807,14558.0664085668,16310.1028851638,17092.1222420118,16724.5177802108,17314.7744445225,17784.8490351371,18615.7933362283,..,..
Botswana,BWA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7099010654.49503,7886482616.76221,8301505298.0247,8661025674.52474,9166895788.21407,10017093963.9589,10795179387.1151,11895624092.4121,12082882322.73,13442281511.5135,14015944948.5057,14359264869.6135,15471720120.6276,16488041520.4392,17390082539.4535,18748860966.197,20931825266.7947,23273129382.558,25207603788.423,23456104459.0514,25761527574.9386,27890347804.021,29691918901.6588,33640174364.3542,35698845804.3772,35467952448.7775,37398943172.7998,39217868583.1539,41962343769.8189,..,..
Brazil,BRA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6710.9645256558,6919.98106679624,6925.37987090078,7297.6837765347,7723.89962167875,8102.66855026195,8300.24470901134,8594.56134291155,8588.35809573927,8624.43725570363,9073.97690460952,9274.24759046068,9581.99283648923,9747.94103843123,10460.5506264868,11004.9561815779,11659.3927756977,12568.1979009379,13332.1438610193,13288.4354795748,14320.3686885704,15061.9531879979,15506.5542639022,16111.4426821237,16358.3907656928,15813.8554371321,15331.5485228462,15662.2404720854,16096.4009621464,..,..
Brazil,BRA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,999955343761.38,1049401364937.31,1068304805149.63,1144634971885.03,1231442294795.62,1312793515835.91,1366342193097.55,1437088351369.35,1458176526374.62,1486151600523.49,1586043508308.84,1643360076848.64,1720327230521.04,1772265810249.64,1924809110102.18,2048320612719.04,2193917111168.54,2389597034616.99,2560176411867.61,2576448351918.06,2802691410580.3,2974954665057.21,3090259269530.33,3238978428233.49,3316888410241.38,3233486995940.66,3160798927345.37,3255143439356.75,3371702373241.36,..,..
British Virgin Islands,VGB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54959.6668564164,56957.045640557,59315.4955565243,59221.6276480824,60713.3776962426,63092.9578707291,64468.3764897228,63095.7764151218,62020.9094056489,63432.2555609113,65305.7655736296,67184.354498275,69510.208531973,71514.3937218396,72549.2249587857,73930.4777031625,78411.6145987688,79631.1923638581,78670.5579459646,76961.8121967828,78907.8712156128,82502.9352973488,83725.4210254706,82263.498305978,80782.0314973982,80177.7561183152,78134.6665206263,79789.487859267,80920.0486841005,..,..
Brunei Darussalam,BRN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14219219968.7589,15162535119.9727,16246039708.9676,16681607297.5395,17573730027.6882,18745801084.8038,19638485783.0523,19683232218.9086,19793601111.3564,20692236086.5249,21757595387.3383,22844964797.4664,24104889135.1347,25265534701.1699,26076585574.6112,26993052436.1125,29032919656.1839,29858910044.714,29849261766.4158,29546101473.2181,30667228516.463,32480415591.3426,33405522009.5315,33269086248.4019,33101972264.6573,33266312257.7818,32800933005.3589,33868483280.0867,34711625923.6291,..,..
Bulgaria,BGR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7493.20689874429,7162.974000793,6866.76555823056,6980.86991184109,7284.25536089913,7683.85368541215,6779.30803153646,5696.76527716269,6141.21257729053,5767.16792589208,6377.83747429957,6908.95605518324,7726.40097711078,8343.13885383018,9122.84955375309,10211.2798788526,11313.5508143539,12800.8166750994,14328.9898581008,14146.1068964246,14934.132741045,15676.1333354642,16208.2204291165,16571.028761691,17534.3032559292,18186.4872278588,19500.3294529732,20948.1942754245,21960.3699424605,..,..
Bulgaria,BGR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65327943280.0464,61833420386.3035,58643304016.8405,59144114905.4001,61505273006.9897,64590988897.7715,56694173468.142,47351900363.8152,50706678031.1963,47352047384.3597,52108029153.0731,55334810117.7224,60553048408.1745,64870632794.9349,70399752807.375,78207906676.2954,85994548638.0222,96586488489.6612,107360830580.201,105309886462.34,110446857165.539,115193369520.725,118415443134.437,120390429621.992,126666719594.031,130542441643.186,138994877282.151,148228312438.607,154254381915.75,..,..
Burkina Faso,BFA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,547.915171406418,601.501545217217,600.256412170724,618.752404833506,623.04910226231,654.261620684681,719.456366749088,756.73218509342,798.474269317239,845.766849311736,855.744761608634,906.07279057734,933.240365678649,995.464240876684,1037.23164396538,1128.29564793919,1198.7569255114,1261.98290234091,1339.24552299035,1348.00597328322,1394.25310031292,1472.71584137964,1550.63068365519,1620.20536870048,1672.02343716292,1704.85964271179,1772.8482792833,1866.51473323224,1984.8843059546,..,..
Burkina Faso,BFA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4827699204.37777,5443639510.34562,5580651692.9258,5910617497.11435,6116216340.67896,6601419932.7907,7462737430.91477,8070961929.79439,8758243881.24246,9542534476.49637,9933435559.55686,10822665275.3838,11472417139.3242,12597222687.3471,13515718505.6744,15143905205.9445,16577820504.116,17985806825.8036,19673148440.2095,20410290546.0666,21757622183.306,23684085089.3575,25695882513.9984,27661401713.6154,29404232590.3455,30876071961.9275,33057199152.166,35824547365.1106,39204511840.0129,..,..
Burundi,BDI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,666.703901184137,707.309262401939,715.229729626316,673.169227473686,649.899628822019,601.987470501246,557.169350341568,552.115043195189,578.852301826758,573.7140548575,571.326312284309,582.467816905575,601.529755781346,587.242509946611,612.474437828619,617.061944452052,648.748987058022,666.875594936883,689.748643283268,698.173553305929,718.714469126073,739.219254973908,762.42247952376,788.893782667002,812.030043569286,764.195763294656,743.903597582874,737.978582864667,744.182072008071,..,..
Burundi,BDI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3626173850.27277,3936123704.38137,4066485117.72284,3903070858.86149,3833736463.73334,3604124871.35219,3376508108.86779,3380120069.39656,3580526801.79212,3595537122.33475,3644416844.96732,3800919950.26909,4032723455.62055,4057348936.56767,4367979660.94129,4544576066.34103,4935584332.44039,5243118638.77109,5604967829.68145,5863029707.0435,6235280685.7791,6622226209.07379,7049349096.60693,7526274676.94639,7993864921.81899,7764251880.9466,7802059443.64199,7990111828.16174,8316515955.51342,..,..
Cabo Verde,CPV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1087.72263710322,1113.02659280352,1229.08471465181,1329.30213089932,1573.61755399632,1788.02167782435,1979.94708344319,2189.71598715771,2441.68036459817,2702.89911977176,3101.00251384018,3183.81940239175,3348.34960902125,3497.85319290202,3900.3359858205,4240.26508635846,4655.64532988542,5437.70991145294,5841.05876747843,5741.21820655033,5821.73980458961,6102.41216353509,6207.36142352013,6285.96982323493,6362.9604012073,6415.61246182805,6709.10991574177,7005.95868392523,7454.06391681042,..,..
Cabo Verde,CPV,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,367595865.209034,385363197.226364,437255490.830385,486595032.92209,592320662.647093,690684165.796703,783134409.755535,885212395.252387,1007227333.92185,1136439340.70628,1327812064.3962,1387218767.99671,1483154807.66557,1573789087.08241,1780959716.8374,1963378423.46673,2184289119.42234,2583238470.53483,2808626379.87186,2794084405.80006,2868103401.69029,3044224922.25246,3136176248.8122,3216832485.10083,3297725124.17331,3366547730.05704,3563516895.30658,3765681774.73376,4053273973.85225,..,..
Cambodia,KHM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1150.28594229675,740.129781480723,804.123917301806,841.33893018506,865.266996551254,892.13179916577,995.459838365337,1101.81579375203,1185.43325223969,1259.81370531937,1368.70089263429,1525.92872403812,1754.17113655131,1971.56304190576,2198.29217452997,2355.90362441774,2340.55856673089,2470.70415543532,2658.06255249593,2860.14673412939,3073.31814301847,3300.61675016579,3513.82355955613,3742.95879263803,4019.67998509631,4360.85440445566,..,..
Cambodia,KHM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11469194004.2943,7636584332.21017,8568855431.86863,9240355639.0913,9776305687.234,10349182073.2769,11832491559.4164,13392834307.0306,14705783150.8003,15921181678.6847,17596241773.952,19938500368.8536,23283734472.0279,26572152953.9607,30072553412.4673,32708974841.4142,32986905578.3127,35361241661.8712,38652011936.303,42274267237.0497,46180698758.6191,50415280452.2576,54539587494.9426,59012585011.6574,64352721028.9207,70863003179.8147,..,..
Cameroon,CMR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1949.28061399859,1881.30437573334,1810.59072303536,1658.10440111635,1681.52196131493,1728.15225666196,1787.79443252759,1863.91245006537,1919.00893356528,1978.03328279295,2039.93428412908,2119.05892744127,2184.98245230143,2265.80585347753,2418.58814027564,2476.29931163929,2568.44247788244,2691.89728959388,2762.94201803182,2767.97483613519,2817.57272220138,2914.2376674035,3021.40920045727,3153.68235756659,3311.73400510519,3442.73447977112,3546.54456015868,3644.80109611048,3785.07997826904,..,..
Cameroon,CMR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22962697169.5974,22835106957.8662,22631476931.9897,21330004245.3569,22248190165.8064,23502849952.7756,24976941699.2841,26736797080.4278,28255042327.7425,29893209965.2704,31647428287.593,33754298939.9085,35741073331.7307,38067498260.4858,41743191498.3985,43913230976.0173,46806458404.6818,50419995349.1291,53193999850.5326,54777997801.1536,57312925777.3244,60926183398.9526,64915780366.6717,69624785205.3401,75116280437.5672,80210094835.996,84856536733.8745,89538347743.0993,95445473795.987,..,..
Canada,CAN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20173.9356465246,20160.7288519578,20557.4633562187,21367.203268229,22555.697443187,23401.8746824753,23962.4994488813,25167.5197132665,26220.2662066619,27745.8065524148,29265.0844377454,30107.6569414056,30853.201316329,32225.0521212425,33796.9991962311,36211.0845984165,37999.0385951977,39439.8068856578,40275.9898957504,38797.3850494638,40012.3913979895,41569.449617197,42189.1961096712,44188.7317079989,45645.5642968788,44567.8663498079,45011.6431674509,46723.3177643637,48130.2559725043,..,..
Canada,CAN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,558639235991.033,565254822328.46,583241220049.607,612913183089.178,654130180279.828,685729009928.918,709534832506.255,752658535833.924,790676663567.942,843508200300.636,898020479483.858,933966675428.964,967558830682.98,1019730451626.06,1079498291362.09,1167581267653.45,1237673297916.9,1297136794657.57,1339060588630.82,1304713188102.99,1360616928113.19,1427466965184.4,1464565119752.66,1550271241830.07,1617561717808.96,1591202432043.49,1625347343803.71,1707282552959.01,1783652225328.18,..,..
Caribbean small states,CSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63325.7199373791,62987.9346113903,62144.8996964894,61515.841019774,61566.9210669242,62207.3522726744,62748.1314423659,67007.3467583863,70105.8999149482,72078.2533523643,71101.4710019968,64698.9904342842,62158.6030446546,62861.1807436011,63666.6114959326,64546.386054775,66497.0115338172,68131.324572506,70049.9818450345,72607.570767153,..,..,..
